neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,bathrooms,minimum_nights,maximum_nights,total_reviews_historicas,total_clicks_acumulados,price
san fermín,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.2247217353080528,6.284134161070802,0,3.4339872044851463
vinateros,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,0.057086458573643514,-0.3362150483793528,0.0,0,3.091042453358316
campamento,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.7992396598774077,0.0,0,3.6888794541139363
abrantes,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,2.772588722239781,0,3.6635616461296463
san gil,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,3.044522437723423
comillas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.0986122886681098,0,3.8066624897703196
palma-palmilla,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-1.2347330782593622,3.367295829986474,0,3.5553480614894135
los rosales,2,-1.295454281148449,0.534880343467645,-0.7425711525133675,-1.1805781213064546,-0.3015019543862225,-0.3362150483793528,3.828641396489095,0,3.258096538021482
goya,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,4.02535169073515
carretera de cadiz,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-1.2322302425215348,3.9512437185814275,0,3.713572066704308
almendrales,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.1746650205515063,3.1354942159291497,0,3.8066624897703196
ciudad jardin,2,-1.295454281148449,1.5510192388155146,-0.7425711525133675,-0.4462663485364962,3.224617439719127,1.5659401123694134,1.9459101490553132,0,3.091042453358316
palacio,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-1.1371224844840964,4.174387269895637,0,4.2626798770413155
centro,2,-1.295454281148449,-0.48125855188022465,-1.3571437913508724,-0.4462663485364962,0.47543960702682053,-0.3362150483793528,2.9444389791664403,0,3.9889840465642745
berruguete,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-1.1805781213064546,-0.3015019543862225,-0.3362150483793528,0.0,0,3.367295829986474
universidad,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,4.110873864173311,0,4.30406509320417
argüelles,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,2.4909807425433375,1.4316753749197966,-1.0870657697275499,0.0,0,3.1780538303479458
palacio,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.762173934797756,0,4.343805421853684
valverde,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,3.784189633918261,0,4.060443010546419
pueblo nuevo,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,3.4011973816621555
palos de moguer,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,1.4316753749197966,-1.0244948762818669,2.772588722239781,0,3.6888794541139363
numancia,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.1819724833996005,1.5659401123694134,1.791759469228055,0,3.6635616461296463
cortes,2,-1.295454281148449,1.5510192388155146,-0.7425711525133675,0.2880454242334622,-0.1819724833996005,-0.3362150483793528,1.0986122886681098,0,4.1588830833596715
embajadores,3,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.0794415416798357,0,3.828641396489095
palos de moguer,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,5.017559504518458,-0.3362150483793528,0.0,0,2.9444389791664403
fuente del berro,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,1.6094379124341003,0,4.127134385045092
san diego,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-1.1805781213064546,-0.3015019543862225,-0.3362150483793528,0.0,0,3.295836866004329
el porvenir,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,4.718498871295094,0,3.8501476017100584
hispanoamérica,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,0.057086458573643514,-1.0244948762818669,4.61512051684126,0,3.6375861597263857
ciudad universitaria,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,2.5649493574615367,0,3.1780538303479458
palomeras bajas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.3015019543862225,-1.1746650205515063,3.6888794541139363,0,3.332204510175204
ibiza,2,-1.295454281148449,-0.48125855188022465,-1.3571437913508724,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,4.02535169073515,0,4.1588830833596715
palacio,0,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4316753749197966,-0.3362150483793528,1.791759469228055,0,4.248495242049359
trafalgar,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,2.4909807425433375,1.4316753749197966,-1.0995799484166866,0.0,0,3.258096538021482
trafalgar,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,1.4316753749197966,-1.1746650205515063,0.0,0,3.258096538021482
palos de moguer,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,4.672828834461906,79,3.828641396489095
opañel,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.0244948762818669,3.1780538303479458,0,3.828641396489095
universidad,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.2417372188929115,1.5659401123694134,6.26530121273771,0,3.784189633918261
cuatro caminos,0,-1.295454281148449,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,1.4914401104131076,-0.3362150483793528,0.6931471805599453,0,3.5553480614894135
ventas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.02535169073515,0,3.4965075614664802
universidad,0,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4316753749197966,-0.7992396598774077,3.4657359027997265,0,4.418840607796598
almenara,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.1746650205515063,3.9318256327243257,0,3.2188758248682006
"encarnación, regina",2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.890349128221754,0,3.8066624897703196
justicia,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.7566689697733788,-0.1819724833996005,-0.3362150483793528,3.1780538303479458,0,3.9512437185814275
puerta del angel,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.172162184813679,4.5217885770490405,0,3.784189633918261
centro,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.2422415854728441,2.4849066497880004,0,4.060443010546419
justicia,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.1771678562893337,6.042632833682381,0,3.9889840465642745
nueva españa,3,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,0.0,0,3.1780538303479458
gaztambide,0,-1.295454281148449,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,6.810501569317787,-0.3362150483793528,2.0794415416798357,0,4.574710978503383
marroquina,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.2322302425215348,3.4339872044851463,0,3.367295829986474
universidad,3,-1.295454281148449,-1.4973974472280942,-0.7425711525133675,-1.914889894076413,-0.3015019543862225,1.5659401123694134,0.0,0,4.1588830833596715
puerta bonita,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-0.3362150483793528,0.0,0,3.6888794541139363
palacio,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.1328516974532417,-0.3362150483793528,1.3862943611198906,0,3.4965075614664802
amate,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.0244948762818669,3.5263605246161616,0,3.1354942159291497
simancas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.3015019543862225,1.5659401123694134,0.0,0,3.6635616461296463
hispanoamérica,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,0.6931471805599453,0,4.0943445622221
castilla,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.0,0,4.02535169073515
bailen-miraflores,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,0.8340280199866866,-0.3362150483793528,1.6094379124341003,0,2.8903717578961645
san andrés,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4316753749197966,-0.3362150483793528,0.0,0,2.9444389791664403
trafalgar,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,2.4909807425433375,5.017559504518458,-0.3362150483793528,0.0,0,3.091042453358316
embajadores,2,-1.295454281148449,-1.4973974472280942,-0.7425711525133675,-1.914889894076413,-0.2417372188929115,1.5659401123694134,5.948034989180646,0,3.6888794541139363
almendrales,0,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,2.302585092994046,0,3.9318256327243257
san isidro,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.044522437723423,0,3.295836866004329
numancia,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.1746650205515063,0.0,0,3.871201010907891
palacio,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.12220774790628951,-1.2347330782593622,3.258096538021482,0,3.6109179126442243
aravaca,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4316753749197966,-0.3487292270684894,2.70805020110221,0,4.127134385045092
atocha,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4914401104131076,-0.3362150483793528,0.0,0,3.6635616461296463
bailen-miraflores,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.3719106394264857,1.5659401123694134,1.3862943611198906,0,3.1780538303479458
palos de moguer,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,2.995732273553991,0,3.4965075614664802
adelfas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4914401104131076,-0.3362150483793528,0.0,0,4.110873864173311
almenara,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4914401104131076,-0.3362150483793528,0.0,0,3.7612001156935624
delicias,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,0.057086458573643514,-1.0995799484166866,3.6635616461296463,0,3.1354942159291497
canillejas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.12220774790628951,-0.3362150483793528,2.833213344056216,0,3.1354942159291497
centro,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,2.4909807425433375,-0.12220774790628951,-1.0219920405440395,2.772588722239781,0,3.8918202981106265
comillas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.0026782769196674904,-1.0244948762818669,1.6094379124341003,0,4.007333185232471
campamento,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.0,0,3.332204510175204
pueblo nuevo,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,4.007333185232471
san andrés,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,3.6888794541139363
universidad,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.1819724833996005,1.5659401123694134,4.290459441148391,0,3.367295829986474
rosas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.3015019543862225,1.5659401123694134,2.0794415416798357,0,4.605170185988092
lista,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,1.4316753749197966,-1.079557262514068,0.0,0,3.367295829986474
valdeacederas,2,-1.295454281148449,-0.48125855188022465,-1.3571437913508724,0.2880454242334622,1.4316753749197966,1.5659401123694134,1.3862943611198906,0,3.2188758248682006
vista alegre,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.1819724833996005,-0.3362150483793528,2.995732273553991,0,3.4011973816621555
pacífico,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.2247217353080528,0.0,0,3.8918202981106265
gaztambide,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,1.4914401104131076,-0.3362150483793528,0.6931471805599453,0,3.828641396489095
prosperidad,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,3.224617439719127,-0.3362150483793528,0.0,0,3.1354942159291497
almagro,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,1.4316753749197966,-0.7992396598774077,0.0,0,3.258096538021482
castillejos,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,0.057086458573643514,-0.3362150483793528,0.0,0,3.4011973816621555
prosperidad,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.2247217353080528,4.804021044733257,0,3.8066624897703196
embajadores,3,-1.295454281148449,-0.48125855188022465,7.246873152374197,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,5.6131281063880705,0,3.4657359027997265
embajadores,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,0.5352043425201316,-1.1746650205515063,0.0,0,4.3694478524670215
canillas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.2417372188929115,1.5659401123694134,2.995732273553991,0,3.2188758248682006
rios rosas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,5.017559504518458,-0.3362150483793528,0.6931471805599453,0,3.2188758248682006
estrella,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,1.4914401104131076,-0.3362150483793528,0.0,0,3.258096538021482
numancia,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.0794415416798357,0,3.4657359027997265
valdeacederas,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,0.5773199959276204,4.290459441148391,0,3.970291913552122
acacias,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,3.224617439719127,-0.3362150483793528,0.0,0,3.367295829986474
buenavista,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,0.057086458573643514,1.5659401123694134,3.4965075614664802,0,3.6888794541139363
arcos,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.2422415854728441,6.939253946041508,0,3.258096538021482
justicia,2,-1.295454281148449,-0.48125855188022465,-1.3571437913508724,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,5.147494476813453,0,3.6888794541139363
lucero,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-1.1805781213064546,-0.2417372188929115,-0.3362150483793528,2.302585092994046,0,3.295836866004329
justicia,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,3.9512437185814275
embajadores,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.6390573296152584,0,3.828641396489095
justicia,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,4.07753744390572
guindalera,2,-1.295454281148449,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.0986122886681098,0,3.6888794541139363
